source_har,search_query,page,rank_in_page,record_kind,source_object,rc_type,content_type,content_id,uuid,title,content,content_chars,author_id,author_nickname,create_time_utc,show_time_utc,source_url,entity_data_id,dedupe_key
www.nowcoder.com.har,数据分析面经,1,12,POST,contentData,207,250,928259054831431680,812e9950dd5149a6a47d2ef637ba5498,美团面经-美团数据开发与数据分析岗面经-05,面经 06 面试岗位：数据开发与数据分析岗 ｜ 面试时间：2025 年 9 月 14 日 上一段实习项目的背景、工作内容、结论 具体策略的考量分析 数据分析相关的一些工作，针对于类似于某指标降低这种问题的话...面经 01 面试岗位：数据开发与数据分析岗 ｜ 面试时间：2025 年 2 月 5 日 看你本硕都是计算机，计算机网络这块应该学过吧，能描述一下HTTP请求的整个过程吗？...SQL，不用敲，说思路就好 面经 09 面试岗位：数据开发与数据分析岗 ｜ 面试时间：2025 年 9 月 9 日 请介绍实习经历中偏数据处理的主要工作内容。...SQL每日阅读次数超过2的人 链表重新排列 面经 02 面试岗位：美团 数据开发与数据分析岗 ｜ 面试时间：2025 年 11 月 8 日 实习项目主要内容是什么? 会Java吗?...面经 04 面试岗位：美团 数据开发与数据分析岗 ｜ 面试时间：2025 年 3 月 24 日 说说实习，中间遇到了什么困难，是怎么解决的 数据库隔离级别，脏读幻读不可重复读 数据库索引有哪些类型，索引的底层数据结构是什么,480,646661816,林小白zii,2026-09-12 04:10:05 UTC,2026-09-12 04:10:05 UTC,https://www.nowcoder.com/feed/main/detail/812e9950dd5149a6a47d2ef637ba5498,1675267,uuid:812e9950dd5149a6a47d2ef637ba5498
www.nowcoder.com.har,数据分析面经,1,13,MOMENT,momentData,201,74,2902070,ea412d0d063544caa685d02057a73ec1,字节跳动 数据挖掘实习 一面面经,8.27一面，岗位base北京 面试官人超级好，虽然我超级菜，但是面试官一直在引导我，面试到二十几分钟的时候，面试官反问我有什么问题可以问他，还分享了自己的从业心得🥹 一、自我介绍&背景经历部分 1. 简单做一下自我介绍，讲一下最近一段时间做的事情。 2. 讲一讲追觅这段实习，挑一个相对深入的项目展开讲：负责什么、解决什么问题、怎么解决、拿到什么效果。 3. 有没有和数据分析密切相关的项目/实习经历，展开介绍。 4. 数学建模竞赛项目：解决什么问题，个人分工，团队情况。 5. ARIMA模型大概解决什么问题，原理是什么？ 6. 除ARIMA之外，还接触过哪些时序预测模型？ 7. Time‑MOE模型大概的结构、思路是什么？ 8. MOE多专家网络对比普通单专家结构，优势是什么，为什么专家是很好的结构？ 9. MOE训练出现单专家主导、部分专家得不到有效训练，该如何优化？ 10. MOE和MMOE之间有什么区别？ 二、机器学习&深度学习基础 11. 传统机器学习模型（决策树、随机森林、XGBoost等），了解到什么程度，是否清楚原理结构？ 12. RNN、LSTM这类模型了解吗，讲下原理以及两者区别？ 13. 讲下你学到的激活函数，不同激活函数的区别、适用场景。 14. Sigmoid函数公式是什么，曲线形态是什么样？ 15. 神经网络里面激活函数承担什么作用，为什么需要激活函数？ 三、AB实验、因果推断 16. 有没有储备AB实验、因果推断相关知识？ 17. 随机对照实验的核心设计标准/设计原则是什么？ 18. 倾向得分匹配、工具变量、双重差分法是否了解？ 四、代码SQL实操 19. 平时写代码多吗，Python、SQL掌握情况如何？ 20. SQL编码题：orders订单表，查询每个客户的最近一次订单信息。（先写代码，写不出就讲实现思路） 21. 是否接触过窗口函数？ 五、候选人反问环节（候选人提问，面试官作答） > 这部分是候选人主动提问，面试官做解答，不属于技术提问 第一次面试字节，完全没有时间准备好深度学习、机器学习的这些内容，速成了一天SQL，在正式手撕代码时候做得磕磕绊绊的。本人管科硕士，希望转技术岗，希望各位大佬们能够带一带我，可付💰咨询🥹,943,82367411,我想找agent开发实习有偿求辅导,,2026-09-02 15:32:41 UTC,https://www.nowcoder.com/feed/main/detail/ea412d0d063544caa685d02057a73ec1,2902070,uuid:ea412d0d063544caa685d02057a73ec1
www.nowcoder.com.har,数据分析面经,1,14,MOMENT,momentData,201,74,2859097,9b45497cd94b46729033f4a17b3e9fc9,好丽友 数据分析助理✨,分享一下我本科超干货的一段实习——好丽友 数据分析助理 作为数据方向的在校生，这段线下实习真的让我从只会课本知识，真正落地掌握了业务数据分析、数据清洗、异常排查的实操能力！ 📌 主要工作内容 日常核心对接门店运营与人事基础数据工作，全程独立处理、核对、整理各类业务数据。 1⃣ 门店运营数据分析 &amp; 异常值处理 这是我占比最高的工作内容。 每日汇总全国线下门店的经营数据、销售流水、门店台账等原始数据， 通过Excel进行批量整理、数据对齐、字段筛查，重点排查数据异常值、缺失值、逻辑冲突数据。 遇到数据跳变、数值异常、数据不匹配的情况，会逐一溯源核对，区分是门店填报误差、系统数据延迟还是录入错误，整理异常清单同步给运营同事，辅助业务修正数据、复盘门店经营问题。 2⃣ 员工考勤数据整理汇总 负责公司一线及办公人员的考勤数据统计工作， 整合打卡原始记录、补卡申请、请假记录，统一规整考勤台账。 核对每日、月度考勤异常（漏打卡、迟到、缺卡、异常考勤），标准化整理考勤报表，协助人事完成月度考勤核算，保证数据准确、无遗漏。 📈 实习收获 ▪️彻底熟练Excel高阶数据处理，透视表、函数、数据清洗、批量规整信手拈来 ▪️学会用业务视角看数据，不只是单纯做表格，懂得识别数据异常背后的业务问题 ▪️养成严谨、细致的数据思维，对数据敏感度和纠错能力提升非常大 ▪️熟悉快消行业门店运营、人事基础数据的工作逻辑 这段快消数据分析实习，含金量真的很高，非常适合想投递数据分析、运营、数据专员岗位的同学，简历和面试都非常加分！✨,662,113348723,找不到工作不焦虑,,2026-05-31 14:55:03 UTC,https://www.nowcoder.com/feed/main/detail/9b45497cd94b46729033f4a17b3e9fc9,2859097,uuid:9b45497cd94b46729033f4a17b3e9fc9
www.nowcoder.com.har,数据分析面经,1,15,MOMENT,momentData,201,74,2828886,2bf77097e4c64d018338c999112a7f4a,小象超市数据运营二面面经,一面在前面写的帖子里面，二面的话是mentor面，也是电话面，mentor人也特别好，交流起来很开心～ 1.自我介绍 2.介绍一下之前的实习经历，深挖更偏向哪个方向，由于这份jd是和数据打交道，楼主答得更多是关于数据分析和可视化 3.我的三份实习不是很垂直，传统券商也有，新兴ai公众号也有，问了我关于三份实习偏向不同方向，我回答了一下每份不同实习对于我职业选择的影响 4.历史单独做过的项目深挖，star法则，讲了一下自己产出深度报告的过程 5.券商实习中，对于客户进行投资评估得思路，落地的结果，以及后续的推进，是否实际上有成功地做这个投资，对不同客户不同的方案，报价更新之类的问题深挖，就是实习经历深挖 6.大数据，ai对数据分析的冲击和影响 7.要求一周五天到岗能接受吗，其实已经就算下口头offer乐 松了口气哈哈 希望大家都有自己满意的offer，第一次写面经可能不太好，发面经攒人品，牛客网真是个好平台！！！之前也是看网站上别人的面经，自己有准备才能面试顺利的～,438,825332698,淋雨也得走,,2026-04-07 04:05:12 UTC,https://www.nowcoder.com/feed/main/detail/2bf77097e4c64d018338c999112a7f4a,2828886,uuid:2bf77097e4c64d018338c999112a7f4a
www.nowcoder.com.har,数据分析面经,1,16,POST,contentData,207,250,917471293589446656,1c4c58fc567b4e85b8e037aa3e331079,面经,这份面经的含金量非常高，几乎涵盖了大模型算法工程师在工业界落地的所有核心考点：RAG检索增强、大模型底层架构、微调与强化学习对齐、以及工程化推理加速。 为了便于你系统性地学习和理解，我将这两面中出现的技术和问题重新划分为五大硬核技术模块，为你逐一详细拆解。 模块一：RAG（检索增强生成）与信息检索 1. 工业界文本语义切分技术（Chunking） 规则切分： 最基础的方案，基于特定的标识符（如换行符 \n、句号等）结合最大长度（Max Token Length）进行切分。通常会设置 Overlap（重叠度，如前后保留50个字符）以防止句子从中间断开导致语义丢失。 语义切分： 利用小参数量的 ...,302,270628197,Kcsciso,2026-08-13 09:43:22 UTC,2026-08-13 09:43:22 UTC,https://www.nowcoder.com/feed/main/detail/1c4c58fc567b4e85b8e037aa3e331079,1666449,uuid:1c4c58fc567b4e85b8e037aa3e331079
www.nowcoder.com.har,数据分析面经,1,17,POST,contentData,207,250,930296131064430592,cc23d711f8984346b963831f128f8681,字节面经 字节跳动后端开发岗面经-16,稳定性方面：消息堆积了怎么处理 mysql的慢查询是什么分析的 安全限流算法：令牌桶原理是什么 滑动窗口怎么实现比较好 监控体系了解嘛？ 一般系统监控有哪些？...面经 01 面试岗位：抖音电商开发岗 ｜ 面试时间：2026 年 8 月 26 日 请做一下自我介绍 介绍实习项目中最有代表性的工作和技术难点 系统设计：面向亿级数据设计关注系统，如何考虑存储、分库分表和性能...面经 07 面试岗位：后端开发岗 ｜ 面试时间：2026 年 8 月 13 日 自我介绍 网络空间安全学的什么 harness理解，核心职责是什么 agent项目用了什么中间件和数据库 知识库里面如何切分的...面经 09 面试岗位：后端开发岗 ｜ 面试时间：2026 年 7 月 30 日 自我介绍 手撕链表倒数第k个元素 后端实习拷打，难点在哪 设计一个关注api接口你该如何设计 数据库表如何设计 面对十亿级用户的关注关系...面经 02 面试岗位：后端开发岗 ｜ 面试时间：2026 年 8 月 25 日 实习内容叙述 golang的slice、channel、map用法 map是线程安全的吗 算法：二叉树的第二大节点 面经,506,646661816,林小白zii,2026-09-17 19:04:42 UTC,2026-09-17 19:04:42 UTC,https://www.nowcoder.com/feed/main/detail/cc23d711f8984346b963831f128f8681,1676555,uuid:cc23d711f8984346b963831f128f8681
www.nowcoder.com.har,数据分析面经,1,18,POST,contentData,207,250,920634427871371264,a5078f5fcbbe454ca171acb34117f1eb,数据运营 - 上海KJ科技 - 一面面经,我能先了解一下你之前的一些工作经历和一些工作情况吗你这个是个 211 还是个 985 的学校？ 您能举几个例子吗？比如说你在之前做的一些具体的 AI 的一些提效的一些案例吗？所以你的工作就基本上都是教培这一类的对吗我问一下你的工作还会有一些数据分析的对吗关于工作内容这块你还有啥问题吗,142,100957974,糖醋_诗酒,2026-08-22 03:12:32 UTC,2026-08-22 03:12:32 UTC,https://www.nowcoder.com/feed/main/detail/a5078f5fcbbe454ca171acb34117f1eb,1669016,uuid:a5078f5fcbbe454ca171acb34117f1eb
www.nowcoder.com.har,数据分析面经,1,19,MOMENT,momentData,201,74,2905180,ecf4dded919c48928c3192532c58647d,卓驭【秋招】后端[静态数据处理]面经,#面试问题记录# #求职# #面经# #面经记录# #秋招面试记录# ...Q27：业务CPU负载过高，如何分析和解决？ Q28：进程和线程的区别？ Q29：不依赖Spark框架，如何用Python实现百万级文件大小统计的多核并行计算？...Q6：互联网数据开发与智能驾驶行业数据岗位有何区别？倾向哪个行业发展？ Q7：求职主要投递哪些行业、企业类型？ Q8：对智能驾驶行业的发展前景有什么认知？...Q13：你所说的传统数据仓库具体指什么？和湖仓一体差异？ Q14：湖仓一体如何保障数据一致性与可靠性？ Q15：Iceberg底层存储原理是什么？ Q16：Iceberg是否支持事务？...Q23：数据看板的服务对象有哪些？ Q24：项目推进中遇到的核心难点及解决方案？ Q25：（数据处理）除了拆分链路，还有哪些落地优化手段？ Q26：计算机基础掌握情况，是否自主补充学习？,389,403525033,AAA野生原子弹批发,,2026-09-09 04:21:38 UTC,https://www.nowcoder.com/feed/main/detail/ecf4dded919c48928c3192532c58647d,2905180,uuid:ecf4dded919c48928c3192532c58647d
www.nowcoder.com.har,数据分析面经,1,20,POST,contentData,207,250,873597725214789632,379e62b7da5f4f4bad36d33e51198205,面经,通过ai分析双方最佳的进攻防守的策略。怎么做， 全球近五年的温度的增删改查，找数据设计数据库表，同时要求有些没有地名的地方，鼠标移动到该地表点获取该地表点的温度信息如何实现。,87,786632235,不吃红苹果,2026-04-14 08:05:28 UTC,2026-04-14 08:05:28 UTC,https://www.nowcoder.com/feed/main/detail/379e62b7da5f4f4bad36d33e51198205,1631069,uuid:379e62b7da5f4f4bad36d33e51198205
www.nowcoder.com.har,数据分析面经,3,1,POST,contentData,207,250,353154679536295936,736137889f3341e09da0a1822d53c539,好未来数据分析面经,1自我介绍 2项目介绍 3图像识别算法（本来要求手写代码，项目说太多没时间了就只说说思路） 4手写C语言，判断文本大小，分配合适的缓存 5手写C，实现堆排 6为什么找这个工作,87,709603737,HinaY,2018-10-16 05:43:43 UTC,2018-10-16 08:07:11 UTC,https://www.nowcoder.com/feed/main/detail/736137889f3341e09da0a1822d53c539,129811,uuid:736137889f3341e09da0a1822d53c539
www.nowcoder.com.har,数据分析面经,3,2,POST,contentData,207,250,929183608349130752,d575b938ce21445c91d1c9e32ab1c2ff,米哈游面经 米哈游产品经理岗面经-01,面经 07 面试岗位：米哈游 产品经理岗 ｜ 面试时间：2025 年 9 月 16 日 请做自我介绍，突出与数据产品相关的优势（如AI项目经验、需求分析能力、原型设计案例等） 为什么申请米哈游数据产品实习...当面对复杂的数据和用户信息时，怎样进行有效的梳理和分析?...（如AI辅助决策、实时数据看板等） 面对游戏玩家的多样化数据需求（如行为分析、留存预警），你会如何设计产品功能？ 如何通过用户调研挖掘游戏平台的数据痛点？...人群模块优化工作中，怎样利用数据分析来细化用户画像? 跨部门沟通协调中，如何处理不同部门对项目目标的不同理解? 从业务流程抽象产品功能模块，怎样保证功能的实用性和可扩展性?...如何快速适应团队的工具链（如Axure、SQL分析工具、AI模型平台等）？,342,646661816,林小白zii,2026-09-14 17:23:56 UTC,2026-09-14 17:23:56 UTC,https://www.nowcoder.com/feed/main/detail/d575b938ce21445c91d1c9e32ab1c2ff,1675695,uuid:d575b938ce21445c91d1c9e32ab1c2ff
